created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Aug 27 10:51:55 +0000 2023;1695750986521059609;"Agar Rakyat Tergiur, Ganjar Dibantu Hasil Survay Survey Seakan-akan Elektabilitasnya Tertinggi, Padahal....";0;5;7;21;in;2905814730;1695750986521059609;abu_waras;https://twitter.com/abu_waras/status/1695750986521059609
Sun Aug 27 10:51:49 +0000 2023;1695750961011232879;"Ganjar Beri Manfaat untuk Masyarakat Jateng Lewat 3 Perda Baru!  Pemprov &amp  DPRD Jateng setujui 3 Raperda :  -Perlindungan &amp  Pemberdayaan Pelaku Usaha Perikanan &amp  Pergaraman -Perlindungan &amp  Pemenuhan Hak kaum Disabilitas  -Tata Kelola Sistem Pemasaran hsl Pertanian &amp  Perikanan https://t.co/j9uaeVMvHl";0;2;14;16;in;1248538148990152704;1695750961011232879;Ghurem2;https://twitter.com/Ghurem2/status/1695750961011232879
Sun Aug 27 10:49:58 +0000 2023;1695750495313571959;"@greynatalino @wid_oes1260 @Leonita_Lestari Lha Projo belum tentu PDIP. Efendy Simbolon udah dikasih peringatan. Dan setelah PDIP resmi mencapreskan Ganjar. Semua kader PDIP hrs dukung Ganjar.";0;1;0;1;in;1543882918992367616;1695396853528031420;AlimMaktour;https://twitter.com/AlimMaktour/status/1695750495313571959
Sun Aug 27 10:49:16 +0000 2023;1695750318775308495;"Ganjar Pranowo https://t.co/FZOjj258dm";0;1;0;0;in;782565427691917312;1695750317038850118;thematrixisme;https://twitter.com/thematrixisme/status/1695750318775308495
Sun Aug 27 10:49:01 +0000 2023;1695750257236480286;"PPP masih mengikuti hasil Rapimnas untuk mendukung Ganjar Pranowo sebagai bacapres serta bisa  mendapatkan 40-50 kursi DPR di Pemilu 2024 mendatang. Hal itu disampaikan Ketua Bappilu Nasional PPP Sandiaga Uno, Minggu (27/8) sore. (Ard) #BeritaElshinta https://t.co/J55GTneHuP";0;0;0;0;in;121640063;1695750257236480286;RadioElshinta;https://twitter.com/RadioElshinta/status/1695750257236480286
Sun Aug 27 10:48:55 +0000 2023;1695750231483351376;"@tifsembiring Psi dulu gercep bgt ama ganjar";0;0;0;0;in;2570171085;1695626166030455143;buknegilang;https://twitter.com/buknegilang/status/1695750231483351376
Sun Aug 27 10:48:25 +0000 2023;1695750107512357148;"PROJO Kabupaten Sukabumi dan KIBAR sepakat menangkan Ganjar Pranowo ke  48 Kecamatan, 381 Desah, 6 Kelurahan di Kabupaten Sukabumi (27/8/2023).  KIBAR menyerahkan 300 Kaos Ganjar untuk jadi APK. #Kibar_Kebangsaan #Kibar_Indonesia  #Ganjarpresiden_2024 https://t.co/aDrz4TmiBO";0;0;0;0;in;3280449456;1695750107512357148;hari_pudji;https://twitter.com/hari_pudji/status/1695750107512357148
Sun Aug 27 10:48:07 +0000 2023;1695750028936306748;"Dukung Ganjar Pranowo #GanjarPresiden #GanjarUntukSemua https://t.co/SCj1COwYp6";0;0;0;1;in;1592907362364375040;1695750028936306748;noushalwf;https://twitter.com/noushalwf/status/1695750028936306748
Sun Aug 27 10:48:03 +0000 2023;1695750013513797807;"Gubernur Jawa Tengah Ganjar Pranowo Hadiri Silaturahmi Masyayikh se Indonesia. 😍 🤟🇮🇩 https://t.co/WAEqkW5fkG";0;1;3;12;in;731376028585594880;1695750013513797807;SimanjuntakElly;https://twitter.com/SimanjuntakElly/status/1695750013513797807
Sun Aug 27 10:47:47 +0000 2023;1695749946576977967;"@nongandah @ganjarpranowo Ganjar Capres ngk punya kuasa! https://t.co/47vxiZq6Cn";0;0;0;0;in;308521149;1695401962546790416;pe2nn;https://twitter.com/pe2nn/status/1695749946576977967
Sun Aug 27 10:47:25 +0000 2023;1695749855317234079;"Ganjar pemimpin masa depan #GanjarPresiden #GanjarPranowo https://t.co/89zPMRwRkX";0;0;0;1;in;1592907362364375040;1695749855317234079;noushalwf;https://twitter.com/noushalwf/status/1695749855317234079
Sun Aug 27 10:46:59 +0000 2023;1695749744990277916;"@Miduk17 emang narasi ganjar dikeroyok dah gak mempan... wkwkwkwk";0;0;0;0;in;1609081221858070528;1695742266969923852;pakujawa22;https://twitter.com/pakujawa22/status/1695749744990277916
Sun Aug 27 10:46:45 +0000 2023;1695749688178446360;"Pak Ganjar melakukan proyek revitalisasi untuk menaikkan objek pariwisata di Jateng  #GanjarPalingTepat #ganjarmerakyat #sahabatganjar https://t.co/6R5ACqfQhZ";0;0;0;0;in;1649484506603335681;1695749688178446360;ahmadfrimawan;https://twitter.com/ahmadfrimawan/status/1695749688178446360
Sun Aug 27 10:46:17 +0000 2023;1695749568691077479;"@JulioRahma007 @ganjarpranowo 85% rakyat Indonesia non kelompok kadrun harus bersatu, cerdas untuk berpikiran, NKRI harus menjadi maju, pondasinya sdh di bangun oleh presiden Jokowi, tugas kita harus melanjutkan nya kita dukung dgn ikhlas menjadikan BPK Ganjar Pranowo presiden RI 2024.";0;0;0;0;in;1174679246414827522;1694591478885224757;ZainalA90339883;https://twitter.com/ZainalA90339883/status/1695749568691077479
Sun Aug 27 10:45:34 +0000 2023;1695749387056763156;"Dukung Ganjar Pranowo #GanjarUntukSemua #GanjarRebound https://t.co/sXGnKv01P3";0;0;0;1;in;1592907362364375040;1695749387056763156;noushalwf;https://twitter.com/noushalwf/status/1695749387056763156
Sun Aug 27 10:45:31 +0000 2023;1695749375845359875;"Sebagai mentor bapak Jokowi pasti mendukung penuh Ganjar Pranowo !!  #Apple #EXOxSCARLETT #AFFKacau Minggu Sore Mas Adi Onana Wasitnya Dipelihara Shibal LISA AWES LOS ANGELES PARK JISUNG THANK YOU Cukup Cream Soda Tasyi Ragil Inkigayo https://t.co/WWq2gLitue";0;0;0;0;in;1623842135907893250;1695749375845359875;Dhiiar1;https://twitter.com/Dhiiar1/status/1695749375845359875
Sun Aug 27 10:45:26 +0000 2023;1695749354207014918;"@ch_chotimah2 Untung seluruh keluar ga ane udah ane yakinkan dukung Pak Ganjar Pranowo jd gak terpecah nantinya";0;0;0;0;in;1548508325960351744;1695667940472087007;Kenzu_001;https://twitter.com/Kenzu_001/status/1695749354207014918
Sun Aug 27 10:45:13 +0000 2023;1695749300696068458;"@abcdemdeka @ismailfahmi bibit nya dapat dari mana?";0;0;0;0;in;2933164141;1695737439116202482;tuk4ngw4rnet;https://twitter.com/tuk4ngw4rnet/status/1695749300696068458
Sun Aug 27 10:44:47 +0000 2023;1695749193527419300;"@msaid_didu Sudah pak sudah.. Tetep aja ganjar presiden";0;0;0;0;in;1611922666885349378;1695411585353916897;DimasMurjito;https://twitter.com/DimasMurjito/status/1695749193527419300
Sun Aug 27 10:44:40 +0000 2023;1695749163848462449;"Dukung ganjar dalam Pilpres 2024 #GanjarUntukSemua https://t.co/dKwBvJc6Mk";0;0;0;1;in;1592907362364375040;1695749163848462449;noushalwf;https://twitter.com/noushalwf/status/1695749163848462449
Sun Aug 27 10:44:30 +0000 2023;1695749120198418847;"@Bang_Garr ya gak apa apa yg ke empat juga";0;0;0;0;in;2933164141;1695741961167421724;tuk4ngw4rnet;https://twitter.com/tuk4ngw4rnet/status/1695749120198418847
Sun Aug 27 10:44:28 +0000 2023;1695749114049524020;"Alumni Milenial USU dan UNRI Gelar Diskusi Civitas Ganjar! #GanjarPranowo #GanjarCapres https://t.co/dKh7p6zm2y";0;0;0;0;in;1618583727147479041;1695749114049524020;GanjarAdi2;https://twitter.com/GanjarAdi2/status/1695749114049524020
Sun Aug 27 10:44:26 +0000 2023;1695749102603243589;"Alumni Milenial USU dan UNRI Gelar Diskusi Civitas Ganjar! #GanjarPranowo #GanjarCapres https://t.co/9w4Mn67cnf";0;0;0;0;in;1618584887086428161;1695749102603243589;ganjaristi;https://twitter.com/ganjaristi/status/1695749102603243589
Sun Aug 27 10:44:09 +0000 2023;1695749030599647597;"@AmeyPromos Jason Bourne";0;0;0;0;en;2933164141;1695706510406611090;tuk4ngw4rnet;https://twitter.com/tuk4ngw4rnet/status/1695749030599647597
Sun Aug 27 10:43:53 +0000 2023;1695748964522594717;"Ganjar sosok pemimpin #GanjarPresiden #GanjarUntukSemua https://t.co/NqcoXjS0Hn";0;0;0;1;in;1592907362364375040;1695748964522594717;noushalwf;https://twitter.com/noushalwf/status/1695748964522594717
Sun Aug 27 10:43:40 +0000 2023;1695748912030928996;"Ganjar Pranowo sosok Pemimpin yang mendengar dan menampung Aspirasi Anak Muda Indonesia! #GanjarPranowo #GanjarCapres https://t.co/zNr5rGiK1g";0;0;0;0;in;1618583727147479041;1695748912030928996;GanjarAdi2;https://twitter.com/GanjarAdi2/status/1695748912030928996
Sun Aug 27 10:43:39 +0000 2023;1695748906246877539;"@fadlizon @prabowo Tidak usah di gubris , nanti juga tetap satu kubu  Pilih Ganjar atau Prabowo sama saja";0;1;0;0;in;1601980953907585024;1695642515498803654;jubaedi_abed;https://twitter.com/jubaedi_abed/status/1695748906246877539
Sun Aug 27 10:43:38 +0000 2023;1695748901259887013;"Ganjar Pranowo sosok Pemimpin yang mendengar dan menampung Aspirasi Anak Muda Indonesia! #GanjarPranowo #GanjarCapres https://t.co/1HFeagQ6Qh";0;0;0;0;in;1618584887086428161;1695748901259887013;ganjaristi;https://twitter.com/ganjaristi/status/1695748901259887013
Sun Aug 27 10:43:28 +0000 2023;1695748860961018066;"@RstmBcl Ganjar adalah kerja nyata";0;0;0;1;in;1248538148990152704;1695738355122926060;Ghurem2;https://twitter.com/Ghurem2/status/1695748860961018066
Sun Aug 27 10:43:26 +0000 2023;1695748852362694806;"@hansssolo @Aryprasetyo85 @Miduk17 @Ganjar_Andika08 @wil_ws_ @NgkongRoses @Urrangawak @Marbot_Udien @Widyarenee @Chishe_wd23 Gass 👍🏻🤟💪♥️🇲🇨";0;0;0;1;en;1140084771453714432;1695748539257897192;RizkiR4madani;https://twitter.com/RizkiR4madani/status/1695748852362694806
Sun Aug 27 10:43:01 +0000 2023;1695748748910149935;"Ganjar untuk presiden 2024 #GanjarPranowo #GanjarUntukSemua https://t.co/fixSv1ajOb";0;0;0;1;in;1592907362364375040;1695748748910149935;noushalwf;https://twitter.com/noushalwf/status/1695748748910149935
Sun Aug 27 10:42:58 +0000 2023;1695748735400292532;"@datuakrajoangek karena pendukung Ganjar ga bisa bahasa inggris ya maka disebutkan ada subtitle indo nya?  atau sudah mulai memisahkan 2 hal ,,,?   pendukung paling benar pendukung Ganjar";0;1;0;0;in;48947455;1695598554130288971;LMerariS;https://twitter.com/LMerariS/status/1695748735400292532
Sun Aug 27 10:42:49 +0000 2023;1695748695076270280;"Padahal kalo baca beritanya, konteksnya dipecat jadi mantu. Dan itu becandaan tongkrongan dan warkop.  Liat reply postingan ini, kayaknya banyak yg kemakan. Mau heran, tapi pendukung ganjar";0;0;0;0;in;92970408;1695748695076270280;Adityaandra11;https://twitter.com/Adityaandra11/status/1695748695076270280
Sun Aug 27 10:42:48 +0000 2023;1695748694258356382;"@kasito17 @Tan_Mar3M Lah, buat apa bayarin Surpay? Lembaganya banyak dr timses Ganjar...";0;0;0;0;in;1618964586753040389;1695377646744695149;dian_wibowo18;https://twitter.com/dian_wibowo18/status/1695748694258356382
Sun Aug 27 10:42:48 +0000 2023;1695748692228427860;"Ganjar berhasil wujudkan sinergi antara pemerintah dan rakyat seperti pembentukan koperasi Tirto Mulyo Bogowonto";0;0;4;4;in;91185042;1695748689036443966;siticeriaselalu;https://twitter.com/siticeriaselalu/status/1695748692228427860
Sun Aug 27 10:42:47 +0000 2023;1695748689036443966;"Selesaikan konflik akibat PSN cara Ganjar JADI PERCONTOHAN 😍  Pola pengelolaan sabuk hijau yg dilakukan Ganjar, BBWS serayu opak, bersama masyarakat Wonosobo adalah yg PERTAMA &amp SATU SANTUNYA DI INDONESIA  @NilaWati375469 @Uki23 https://t.co/pb9EIeHAk3";0;7;13;17;in;91185042;1695748689036443966;siticeriaselalu;https://twitter.com/siticeriaselalu/status/1695748689036443966
Sun Aug 27 10:42:32 +0000 2023;1695748627527012537;"Ganjar Pranowo Pemimpin Wong Cilik yang dekat dengan Ulama! #GanjarPranowo #GanjarCapres https://t.co/6ZtQ43vTLa";0;0;0;0;in;1618583727147479041;1695748627527012537;GanjarAdi2;https://twitter.com/GanjarAdi2/status/1695748627527012537
Sun Aug 27 10:42:30 +0000 2023;1695748615657197804;"Ganjar Pranowo Pemimpin Wong Cilik yang dekat dengan Ulama! #GanjarPranowo #GanjarCapres https://t.co/UP5uRy0rju";0;0;0;0;in;1618584887086428161;1695748615657197804;ganjaristi;https://twitter.com/ganjaristi/status/1695748615657197804
Sun Aug 27 10:42:22 +0000 2023;1695748583050686498;"PPP: "Sandiaga Uno mengklaim keunggulannya sebagai Cawapres Ganjar Pranowo dengan skill bermain Monopoli yang luar biasa!" Apakah ini tandanya politik adalah permainan sungguhan atau hanya salah paham Monopoli? 🎲";0;0;0;0;in;1397821103679094784;1695748583050686498;5ulam_4ja;https://twitter.com/5ulam_4ja/status/1695748583050686498
Sun Aug 27 10:42:11 +0000 2023;1695748539257897192;"Ganjar Pranowo sebagai Penerus Jokowi layak diperjuangkan untuk menang di Pilpres 2024. Mesin Politik harus bergerak lebih cepat lagi. G A S P O O O L . . . ‼️ . https://t.co/AxnIwke2O3 https://t.co/vxFg17NpLX";0;2;18;41;in;219548433;1695748539257897192;hansssolo;https://twitter.com/hansssolo/status/1695748539257897192
Sun Aug 27 10:41:59 +0000 2023;1695748485977665828;"Dukung ganjar, walaupun telah dikhianati https://t.co/XHzfIeQaqu";0;0;0;0;in;564578290;1695748485977665828;diaharmayanti1;https://twitter.com/diaharmayanti1/status/1695748485977665828
Sun Aug 27 10:41:58 +0000 2023;1695748481607176461;"Samawa selalu ya pak Ganjar";0;0;0;0;in;1540162543452188673;1695748481607176461;icemocha05;https://twitter.com/icemocha05/status/1695748481607176461
Sun Aug 27 10:41:57 +0000 2023;1695748480621523083;"@BosPurwa Lah kan emg sdh kelakuan lu menyangkal kinerja Ganjar Pranowo,... bos pura2 waras 🐦";0;0;0;0;in;1548549824265351169;1695035520911560919;RMLPas;https://twitter.com/RMLPas/status/1695748480621523083
Sun Aug 27 10:41:46 +0000 2023;1695748433125286278;"Ganjar Pranowo adalah Sosok yang Dikhianati! #GanjarPranowo #GanjarCapres https://t.co/1x6wVeJkrI";0;0;0;0;in;1618583727147479041;1695748433125286278;GanjarAdi2;https://twitter.com/GanjarAdi2/status/1695748433125286278
Sun Aug 27 10:41:43 +0000 2023;1695748419481206905;"Ganjar Pranowo adalah Sosok yang Dikhianati! #GanjarPranowo #GanjarCapres https://t.co/xI7YzrvGuF";0;0;0;0;in;1618584887086428161;1695748419481206905;ganjaristi;https://twitter.com/ganjaristi/status/1695748419481206905
Sun Aug 27 10:41:40 +0000 2023;1695748406961181110;"Ganjar pranowo pasti bisa melanjutkan presiden jokowi https://t.co/QE93XJqiPw";0;0;0;0;in;564578290;1695748406961181110;diaharmayanti1;https://twitter.com/diaharmayanti1/status/1695748406961181110
Sun Aug 27 10:41:33 +0000 2023;1695748380276994435;"@Hasbil_Lbs Ini yg buat jelas dari pendukung ganjar :'";0;0;0;0;in;977840655526379520;1695630979531264015;hand_oy;https://twitter.com/hand_oy/status/1695748380276994435
Sun Aug 27 10:41:20 +0000 2023;1695748322349502841;"Jangan biarkan ganjar sendiri, rakyat tetap bersama ganjar https://t.co/AEGowqM32A";0;0;0;0;in;564578290;1695748322349502841;diaharmayanti1;https://twitter.com/diaharmayanti1/status/1695748322349502841
Sun Aug 27 10:40:54 +0000 2023;1695748216694923550;"Ganjar pranowo sosok ayah teladan yang dikagumi para ulama https://t.co/4xdxxTUZ7d";0;0;0;0;in;564578290;1695748216694923550;diaharmayanti1;https://twitter.com/diaharmayanti1/status/1695748216694923550
Sun Aug 27 10:40:41 +0000 2023;1695748158050165024;"@kurawa Relawan yang sejati itu hanya omong kosong @kurawa . Apalagi yang pernah dapat angpao atau posisi. Istilah Relawan hanya jadi daya tarik agar warga non partai mendukung capres mereka. Terutama kelihatan sekali relawannya GanjaR !";0;0;0;0;in;1656286848627650561;1695664324436774949;MbahSulurKra;https://twitter.com/MbahSulurKra/status/1695748158050165024
Sun Aug 27 10:40:29 +0000 2023;1695748109941571638;"10 tahun ganjar rutin gelar jateng bersholawat https://t.co/bPyHk9kt0F";0;0;0;0;in;564578290;1695748109941571638;diaharmayanti1;https://twitter.com/diaharmayanti1/status/1695748109941571638
Sun Aug 27 10:40:27 +0000 2023;1695748100235882655;"Ganjar Pranowo Pemimpin wong cilik yang dekat dengan Ulama https://t.co/yHpRHkTtRI";0;0;0;0;in;1661896883483316225;1695748100235882655;ud24185000;https://twitter.com/ud24185000/status/1695748100235882655
Sun Aug 27 10:40:20 +0000 2023;1695748073899905309;"Ganjar Pranowo Pemimpin wong cilik yang dekat dengan Ulama https://t.co/aefLi3XIag";0;0;0;0;in;1661896883483316225;1695748073899905309;ud24185000;https://twitter.com/ud24185000/status/1695748073899905309
Sun Aug 27 10:40:14 +0000 2023;1695748048520147253;"Ganjar Pranowo Pemimpin wong cilik yang dekat dengan Ulama https://t.co/l0XrknLj92";0;0;0;0;in;1661896883483316225;1695748048520147253;ud24185000;https://twitter.com/ud24185000/status/1695748048520147253
Sun Aug 27 10:40:10 +0000 2023;1695748029859639549;"@kesittt @ganjarpranowo Ganjar Pranowo, Pilihan Mayoritas Rakyat NKRI. Pelanjut Kepemimpinan Jokowi.   Fakta: 90% Rakyat puas dan Percaya thd Kinerja Jokowi.   Kualitas Kepercayaan Rakyat thd Jokowi yg Tinggi, Cermin Dukungan Mutlak Rakyat kpd Penerus Ganjar P. Yg jg pilihan Jokowi.";0;0;1;2;in;1597253898317991936;1695219909771628918;Dank89375697;https://twitter.com/Dank89375697/status/1695748029859639549
Sun Aug 27 10:40:04 +0000 2023;1695748005851537581;"Ganjar mendapat dukungan dari para ulama https://t.co/17HyqHGH2N";0;0;0;0;in;564578290;1695748005851537581;diaharmayanti1;https://twitter.com/diaharmayanti1/status/1695748005851537581
Sun Aug 27 10:39:33 +0000 2023;1695747872871031111;"PPP 'Ngotot' Duet Ganjar-Sandiaga Uno Harus Terwujud! https://t.co/ZKUR98r7D9";0;0;0;0;in;118646322;1695747872871031111;Bisniscom;https://twitter.com/Bisniscom/status/1695747872871031111
Sun Aug 27 10:39:20 +0000 2023;1695747821474115734;"✈                ✈          ✈  Ganjar Pranowo apresiasi pemuda Muhammadiyah dalam manfaatkan bonus demografi lewat pendidikan                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/YvCvxvJ9z4";0;0;0;0;in;1438342960383291392;1695747821474115734;genie037;https://twitter.com/genie037/status/1695747821474115734
Sun Aug 27 10:39:11 +0000 2023;1695747784387989719;"✈                ✈          ✈  Ganjar Pranowo apresiasi pemuda Muhammadiyah dalam manfaatkan bonus demografi lewat pendidikan                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/IYp7WpCnbL";0;0;0;0;in;1479444128358289411;1695747784387989719;egyptmoses911;https://twitter.com/egyptmoses911/status/1695747784387989719
Sun Aug 27 10:39:09 +0000 2023;1695747773445050764;"Nama Ganjar Pranowo menggema di pelataran Tugu Eks MTQ Kendari, Sulawesi Tenggara (Sultra) saat ribuan relawan mendeklarasikan dukungan dalam Pemilihan Presiden (Pilpres) 2024 mendatang.  https://t.co/xegTmfp7nu";0;0;0;0;in;987881287896649728;1695747773445050764;Kendarinformasi;https://twitter.com/Kendarinformasi/status/1695747773445050764
Sun Aug 27 10:38:50 +0000 2023;1695747696248947000;"@FenisiaPhoenix @psi_id kader akar rumput waras dukung Ganjar, hanya elite partai yg dukung Prabowo dan menjelekkan Ganjar serta PDIP";0;0;0;0;in;1552777710145257473;1695714578985062602;AryIndrianto;https://twitter.com/AryIndrianto/status/1695747696248947000
Sun Aug 27 10:38:50 +0000 2023;1695747693099000300;"@AirinDatangLagi @ganjarpranowo Mari kita bikin Ganjar menang mutlak! 🤟🤟🤟🤟🤟🤟";0;0;0;0;in;1606530198132125696;1695605918933922004;Jokond0;https://twitter.com/Jokond0/status/1695747693099000300
Sun Aug 27 10:38:46 +0000 2023;1695747678918058427;"@ganjarpranowo maaf pa ganjar kapan jalan di kecamatan Bulakamba desa luwungragi kan Brebes di perbaiki";0;0;0;0;in;1682775545510256640;1695747678918058427;ArisAris1798803;https://twitter.com/ArisAris1798803/status/1695747678918058427
Sun Aug 27 10:38:18 +0000 2023;1695747559531360388;"✈                ✈          ✈  Terima aspirasi Masyayikh Ganjar kaji program insentif guru keagamaan Nasional                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/YvsQxXn9L7";0;0;0;0;in;1479444128358289411;1695747559531360388;egyptmoses911;https://twitter.com/egyptmoses911/status/1695747559531360388
Sun Aug 27 10:38:00 +0000 2023;1695747484893777946;"✈                ✈          ✈  Terima aspirasi Masyayikh Ganjar kaji program insentif guru keagamaan Nasional                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/ZsNcxd3btU";1;0;0;1;in;1438342960383291392;1695747484893777946;genie037;https://twitter.com/genie037/status/1695747484893777946
Sun Aug 27 10:37:33 +0000 2023;1695747373061099830;"@democrazymedia Kalau menurut saya budiman ingin maju,kan PDI P  nyalon ganjar,kalau ganjar tidak layak kenapa harus di dukung itu prinsip yg saya salut sama budiman";0;0;0;0;in;1616478134777577477;1695732887415316875;3M4rl3n4;https://twitter.com/3M4rl3n4/status/1695747373061099830
Sun Aug 27 10:37:19 +0000 2023;1695747312751174052;"✈                ✈          ✈  Ganjar Pranowo sebut fondasi yang dibangun Jokowi mesti dilanjutkan Saya harus sat set                 ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/h7uiSwRtLH";0;0;0;0;in;1438342960383291392;1695747312751174052;genie037;https://twitter.com/genie037/status/1695747312751174052
Sun Aug 27 10:37:02 +0000 2023;1695747242731389082;"✈                ✈          ✈  Ganjar Pranowo sebut fondasi yang dibangun Jokowi mesti dilanjutkan Saya harus sat set                 ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/fsad5cmQTf";0;0;0;0;in;1479444128358289411;1695747242731389082;egyptmoses911;https://twitter.com/egyptmoses911/status/1695747242731389082
Sun Aug 27 10:37:01 +0000 2023;1695747238025126053;"@JokGakLow @Chaves1305 @Wadas_Melawan Sederet prestasi pk Ganjar,kartu tani sejak 2015,perlindungan anak (sekolah geratis bagi warga tdk mampuh),UMKM,ketenaga kerjaan dll. https://t.co/uqzUby3u7W";0;0;1;3;in;1519220952462098432;1695657400119009666;j6rt9gw2hd;https://twitter.com/j6rt9gw2hd/status/1695747238025126053
Sun Aug 27 10:36:38 +0000 2023;1695747139312501089;"@ed65bdf8c3ad49e @aan_muba @prabowo Bilang aja santai.. "Nyesel g nih kehilangan mantu cakep n pinter cari duit?? 😋😋😋.. Nyok dukung pak Ganjar atau gelang emas impian g gw beliin..". 😏😏😏 Kata sang mantu sambil nyengir.  Yess, pengusaha UMKM, tentu pilih pak Ganjar. https://t.co/Ie22fRiuV7";0;0;2;3;in;919616833002512385;1695726978018816055;SahabatSaber;https://twitter.com/SahabatSaber/status/1695747139312501089
Sun Aug 27 10:36:24 +0000 2023;1695747080999112787;"✈                ✈          ✈  Ganjar terus genjot berbagai proyek pembangunan untuk memajukan Jateng                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/DnkKKf5tH8";0;0;0;0;in;1479444128358289411;1695747080999112787;egyptmoses911;https://twitter.com/egyptmoses911/status/1695747080999112787
Sun Aug 27 10:36:17 +0000 2023;1695747051991220228;"Ganjar dicintai semua kalangan!  #Apple #EXOxSCARLETT #AFFKacau Minggu Sore Mas Adi Onana Wasitnya Dipelihara Shibal LISA AWES LOS ANGELES PARK JISUNG THANK YOU Cukup Cream Soda Tasyi Ragil Inkigayo https://t.co/LXoIcQm5yr";1;0;1;5;in;1643094157551075328;1695747051991220228;FarahYulia43;https://twitter.com/FarahYulia43/status/1695747051991220228
Sun Aug 27 10:36:04 +0000 2023;1695746996454490344;"Relawan Ganjar di seluruh Tanah Air gerak cepat membuat kegiatan yg positif, seperti pelatihan kuliner, pembuatan jamu dan turnamen E - Sport untuk kalangan milenial, dan lomba joget. 😍 🤟🇮🇩 https://t.co/7FFbpuEEZJ";0;2;10;20;in;731376028585594880;1695746996454490344;SimanjuntakElly;https://twitter.com/SimanjuntakElly/status/1695746996454490344
Sun Aug 27 10:36:01 +0000 2023;1695746986786623925;"Ganjar sangat peduli pada wong cilik!  #Apple #EXOxSCARLETT #AFFKacau Minggu Sore Mas Adi Onana Wasitnya Dipelihara Shibal LISA AWES LOS ANGELES PARK JISUNG THANK YOU Cukup Cream Soda Tasyi Ragil Inkigayo https://t.co/ePzxBlSLdh";1;2;1;5;in;1643153948151517184;1695746986786623925;KhaniaSucinta;https://twitter.com/KhaniaSucinta/status/1695746986786623925
Sun Aug 27 10:35:57 +0000 2023;1695746970718286186;"✈                ✈          ✈  Ganjar terus genjot berbagai proyek pembangunan untuk memajukan Jateng                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/tAGxrsYVsT";0;0;0;1;in;1438342960383291392;1695746970718286186;genie037;https://twitter.com/genie037/status/1695746970718286186
Sun Aug 27 10:35:40 +0000 2023;1695746899037610473;"✈                ✈          ✈  Ganjar sebut ekonomi hijau dan transformasi digital kunci membangun Indonesia 🇲🇨 masa depan                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/dFOGyxrGcA";0;0;0;0;in;1438342960383291392;1695746899037610473;genie037;https://twitter.com/genie037/status/1695746899037610473
Sun Aug 27 10:35:29 +0000 2023;1695746850069111149;"✈                ✈          ✈  Ganjar sebut ekonomi hijau dan transformasi digital kunci membangun Indonesia 🇲🇨 masa depan                  ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/DD9peCSvSf";0;0;0;0;in;1479444128358289411;1695746850069111149;egyptmoses911;https://twitter.com/egyptmoses911/status/1695746850069111149
Sun Aug 27 10:35:12 +0000 2023;1695746780410081534;"@siticeriaselalu @NilaWati375469 @JokGakLow EEEHHHH Jadi minta prestasi beliau Nih aku kasih unjuk, biar paham  Produksi tepung  mocaf, dari bahan baku singkong  ada di mana mana Siap yg bilang gagal mengolah singkong  Aduuh maaf salah , ini mah prestasi Pak Ganjar 🥰  Ganjar emang keren😍 https://t.co/tLLfL7VpKD";0;1;3;4;in;1385449485472395271;1695381187777499158;RstmBcl;https://twitter.com/RstmBcl/status/1695746780410081534
Sun Aug 27 10:35:01 +0000 2023;1695746733991747841;"@gun_yus Ganjar the next Jokowi #GanjarPranowo2024";0;0;0;0;in;1298902376380686336;1695722683479244825;WulungjagaNKRI;https://twitter.com/WulungjagaNKRI/status/1695746733991747841
Sun Aug 27 10:34:58 +0000 2023;1695746720418939125;"✈                ✈          ✈  Hadiri silaturahmi Masyayikh se-Indonesia Ganjar Pranowo disambut lantunan sholawat                 ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/rthmFMFnuO";0;0;0;0;in;1479444128358289411;1695746720418939125;egyptmoses911;https://twitter.com/egyptmoses911/status/1695746720418939125
Sun Aug 27 10:34:48 +0000 2023;1695746679872340251;"✈                ✈          ✈  Hadiri silaturahmi Masyayikh se-Indonesia Ganjar Pranowo disambut lantunan sholawat                 ✈          ✈                ✈  #GanjarBawaRIMaju #GanjarBawaRIMaju https://t.co/axhCj3NqlR";0;0;0;0;in;1438342960383291392;1695746679872340251;genie037;https://twitter.com/genie037/status/1695746679872340251
